district,category,urban,family_income,first_gen,parent_grad,cutoff_12th,entrance_score,college_tier,tuition,distance_km,competing_offers,merit_aid_pct,need_aid_pct,total_aid_pct,aid_amount,net_price,enrolled
Vellore,MBC,1,986000.0,1,0,74.97,120.6,Tier-2 (Affiliated),110000.0,16.8,0,0.251,0.466,0.359,39500.0,70500.0,1
Thoothukudi,SC,1,155000.0,1,0,73.86,106.4,Tier-3 (Self-financing),89000.0,40.7,1,0.245,0.378,0.312,27700.0,61300.0,1
Tirunelveli,ST,1,180000.0,1,0,66.73,89.4,Tier-3 (Self-financing),89000.0,10.4,0,0.174,0.55,0.362,32200.0,56800.0,1
Tiruchirappalli,MBC,0,478000.0,1,0,77.55,112.3,Tier-3 (Self-financing),84000.0,61.2,0,0.304,0.39,0.347,29100.0,54900.0,1
Cuddalore,BC,0,258000.0,1,0,72.77,119.4,Tier-1 (Autonomous),185000.0,86.1,0,0.364,0.407,0.386,71400.0,113600.0,1
Tiruchirappalli,BC,1,455000.0,0,0,90.74,117.5,Tier-3 (Self-financing),91000.0,38.6,1,0.358,0.451,0.404,36800.0,54200.0,1
Villupuram,BC,0,540000.0,0,1,60.51,103.2,Tier-1 (Autonomous),193000.0,139.5,3,0.114,0.344,0.229,44200.0,148800.0,1
Kanyakumari,BC,1,326000.0,0,0,68.36,110.5,Tier-3 (Self-financing),86000.0,145.8,1,0.311,0.386,0.348,30000.0,56000.0,1
Thoothukudi,OC,1,281000.0,0,1,67.68,127.6,Tier-3 (Self-financing),79000.0,30.8,3,0.34,0.362,0.351,27700.0,51300.0,0
Villupuram,MBC,1,196000.0,0,1,80.59,139.5,Tier-2 (Affiliated),105000.0,25.5,1,0.399,0.473,0.436,45800.0,59200.0,0
Salem,BC,1,665000.0,0,0,89.73,132.7,Tier-1 (Autonomous),199000.0,17.1,1,0.334,0.462,0.398,79300.0,119700.0,0
Salem,BC,1,557000.0,0,1,83.03,107.5,Tier-3 (Self-financing),70000.0,8.0,0,0.208,0.507,0.358,25000.0,45000.0,1
Erode,SC,1,215000.0,1,0,67.05,95.0,Tier-2 (Affiliated),100000.0,102.7,4,0.306,0.666,0.486,48600.0,51400.0,0
Dindigul,BC,0,158000.0,1,0,73.71,138.7,Tier-3 (Self-financing),85000.0,37.9,0,0.366,0.487,0.426,36200.0,48800.0,0
Kanyakumari,MBC,1,362000.0,0,1,69.91,116.3,Tier-3 (Self-financing),80000.0,53.2,0,0.401,0.543,0.472,37800.0,42200.0,0
Karur,ST,0,312000.0,1,0,83.08,141.9,Tier-3 (Self-financing),92000.0,78.1,1,0.391,0.503,0.447,41200.0,50800.0,1
Theni,MBC,1,265000.0,1,0,73.5,108.2,Tier-2 (Affiliated),116000.0,7.2,3,0.274,0.51,0.392,45500.0,70500.0,0
Kanyakumari,BC,0,208000.0,1,0,63.87,109.5,Tier-2 (Affiliated),106000.0,2.0,4,0.224,0.539,0.382,40500.0,65500.0,1
Theni,BC,1,251000.0,0,1,83.85,111.4,Tier-3 (Self-financing),97000.0,2.0,2,0.285,0.565,0.425,41200.0,55800.0,1
Vellore,MBC,1,343000.0,0,1,90.63,159.0,Tier-3 (Self-financing),76000.0,20.4,1,0.528,0.521,0.525,39900.0,36100.0,1
Thanjavur,MBC,0,313000.0,0,1,76.21,104.6,Tier-1 (Autonomous),174000.0,31.6,1,0.252,0.457,0.355,61700.0,112300.0,1
Namakkal,BC,1,1546000.0,1,0,79.2,97.1,Tier-2 (Affiliated),123000.0,2.0,0,0.253,0.294,0.273,33600.0,89400.0,1
Coimbatore,MBC,0,293000.0,1,0,62.94,134.6,Tier-1 (Autonomous),170000.0,7.0,0,0.499,0.442,0.47,80000.0,90000.0,1
Karur,MBC,0,252000.0,1,0,57.41,93.9,Tier-3 (Self-financing),88000.0,22.3,0,0.129,0.548,0.338,29800.0,58200.0,1
Cuddalore,BC,0,481000.0,1,0,59.51,96.8,Tier-3 (Self-financing),98000.0,62.3,0,0.161,0.465,0.313,30700.0,67300.0,1
Karur,MBC,0,381000.0,1,0,77.55,96.0,Tier-2 (Affiliated),89000.0,12.7,0,0.257,0.326,0.291,25900.0,63100.0,0
Namakkal,OC,1,459000.0,1,0,74.92,129.2,Tier-3 (Self-financing),82000.0,21.5,0,0.213,0.449,0.331,27100.0,54900.0,1
Nagapattinam,BC,1,1713000.0,1,0,83.46,146.8,Tier-2 (Affiliated),118000.0,20.7,1,0.453,0.289,0.371,43800.0,74200.0,0
Villupuram,SC,1,311000.0,1,0,76.02,118.6,Tier-2 (Affiliated),108000.0,55.6,0,0.249,0.479,0.364,39300.0,68700.0,1
Tiruppur,BC,1,550000.0,0,0,87.88,154.0,Tier-2 (Affiliated),110000.0,20.3,0,0.401,0.461,0.431,47400.0,62600.0,1
Thanjavur,MBC,1,569000.0,1,0,86.72,156.3,Tier-1 (Autonomous),182000.0,17.1,1,0.513,0.4,0.457,83100.0,98900.0,0
Madurai,BC,1,584000.0,0,1,74.78,127.5,Tier-1 (Autonomous),183000.0,8.1,0,0.243,0.414,0.329,60100.0,122900.0,1
Nagapattinam,BC,1,1118000.0,0,1,67.97,76.3,Tier-2 (Affiliated),104000.0,81.6,0,0.004,0.407,0.205,21400.0,82600.0,1
Villupuram,ST,0,122000.0,1,0,58.84,76.9,Tier-1 (Autonomous),186000.0,10.2,0,0.0,0.492,0.246,45700.0,140300.0,0
Cuddalore,BC,1,743000.0,0,1,92.34,173.0,Tier-3 (Self-financing),87000.0,46.8,1,0.527,0.312,0.42,36500.0,50500.0,1
Kanyakumari,BC,1,529000.0,0,1,68.57,110.9,Tier-2 (Affiliated),101000.0,189.0,2,0.353,0.272,0.312,31500.0,69500.0,1
Kanyakumari,ST,0,290000.0,1,0,63.04,102.2,Tier-2 (Affiliated),106000.0,97.1,1,0.169,0.432,0.301,31900.0,74100.0,1
Nagapattinam,SC,1,280000.0,0,0,79.3,114.4,Tier-1 (Autonomous),169000.0,42.0,0,0.383,0.407,0.395,66800.0,102200.0,0
Namakkal,MBC,0,214000.0,0,1,63.12,91.4,Tier-2 (Affiliated),112000.0,171.1,4,0.211,0.389,0.3,33600.0,78400.0,1
Coimbatore,OC,0,583000.0,0,0,79.29,144.8,Tier-3 (Self-financing),89000.0,37.1,1,0.408,0.35,0.379,33700.0,55300.0,1
Chennai,BC,1,588000.0,0,1,74.64,141.9,Tier-3 (Self-financing),87000.0,51.8,1,0.468,0.356,0.412,35800.0,51200.0,0
Salem,MBC,0,166000.0,0,1,87.24,151.5,Tier-1 (Autonomous),184000.0,22.7,0,0.286,0.433,0.359,66100.0,117900.0,0
Thanjavur,BC,1,1012000.0,0,0,86.37,146.5,Tier-1 (Autonomous),181000.0,16.6,1,0.462,0.462,0.462,83700.0,97300.0,1
Karur,BC,1,723000.0,1,0,89.03,151.8,Tier-1 (Autonomous),186000.0,212.5,0,0.281,0.276,0.279,51900.0,134100.0,1
Dindigul,SC,0,187000.0,0,1,80.06,127.0,Tier-2 (Affiliated),109000.0,196.5,2,0.211,0.56,0.385,42000.0,67000.0,0
Chennai,BC,1,373000.0,1,0,69.42,93.0,Tier-1 (Autonomous),186000.0,103.5,0,0.104,0.52,0.312,58000.0,128000.0,0
Salem,OC,1,770000.0,0,1,67.63,86.9,Tier-1 (Autonomous),170000.0,7.7,1,0.246,0.448,0.347,59000.0,111000.0,1
Thoothukudi,OC,1,906000.0,0,0,72.69,136.0,Tier-3 (Self-financing),74000.0,20.4,0,0.424,0.369,0.396,29300.0,44700.0,1
Thoothukudi,MBC,1,175000.0,1,0,97.94,156.2,Tier-3 (Self-financing),86000.0,32.2,2,0.512,0.617,0.564,48500.0,37500.0,0
Vellore,MBC,1,516000.0,0,1,75.51,128.0,Tier-2 (Affiliated),115000.0,2.0,0,0.338,0.449,0.394,45300.0,69700.0,1
Virudhunagar,SC,0,279000.0,0,1,79.61,130.5,Tier-2 (Affiliated),108000.0,96.0,3,0.32,0.478,0.399,43100.0,64900.0,1
Karur,OC,0,107000.0,0,1,93.19,153.0,Tier-3 (Self-financing),90000.0,86.8,2,0.469,0.622,0.546,49100.0,40900.0,0
Villupuram,BC,0,333000.0,0,0,80.55,134.1,Tier-1 (Autonomous),182000.0,11.2,0,0.351,0.471,0.411,74800.0,107200.0,0
Kanyakumari,MBC,0,381000.0,0,0,70.51,123.3,Tier-2 (Affiliated),94000.0,38.1,0,0.341,0.348,0.344,32400.0,61600.0,0
Theni,BC,1,665000.0,0,1,85.3,125.0,Tier-2 (Affiliated),129000.0,17.9,2,0.324,0.46,0.392,50600.0,78400.0,1
Vellore,MBC,0,404000.0,0,1,73.72,135.7,Tier-2 (Affiliated),100000.0,6.3,0,0.363,0.558,0.46,46000.0,54000.0,1
Theni,ST,1,228000.0,0,1,80.89,118.4,Tier-2 (Affiliated),102000.0,19.3,2,0.469,0.529,0.499,50900.0,51100.0,1
Erode,MBC,1,237000.0,0,1,83.12,136.6,Tier-3 (Self-financing),94000.0,19.7,1,0.443,0.475,0.459,43100.0,50900.0,1
Erode,BC,1,179000.0,1,0,73.06,99.2,Tier-2 (Affiliated),110000.0,30.9,2,0.277,0.536,0.406,44700.0,65300.0,0
Theni,ST,1,498000.0,0,1,79.86,125.3,Tier-3 (Self-financing),79000.0,79.8,1,0.3,0.507,0.404,31900.0,47100.0,1
Tiruppur,OC,1,927000.0,1,0,94.0,140.5,Tier-2 (Affiliated),106000.0,9.8,1,0.389,0.286,0.338,35800.0,70200.0,0
Tiruppur,ST,1,519000.0,1,0,71.73,115.1,Tier-2 (Affiliated),103000.0,49.7,0,0.373,0.285,0.329,33900.0,69100.0,1
Vellore,MBC,0,174000.0,0,1,91.17,156.9,Tier-3 (Self-financing),79000.0,4.8,1,0.457,0.505,0.481,38000.0,41000.0,1
Thanjavur,MBC,1,654000.0,0,0,72.1,116.5,Tier-2 (Affiliated),116000.0,7.1,0,0.268,0.505,0.386,44800.0,71200.0,1
Chennai,ST,0,74000.0,0,0,96.02,183.0,Tier-2 (Affiliated),106000.0,50.0,1,0.401,0.445,0.423,44800.0,61200.0,0
Theni,MBC,1,260000.0,0,0,69.45,123.1,Tier-3 (Self-financing),76000.0,31.3,4,0.294,0.397,0.345,26200.0,49800.0,0
Tiruppur,MBC,1,450000.0,0,0,74.06,115.1,Tier-3 (Self-financing),79000.0,67.1,0,0.35,0.478,0.414,32700.0,46300.0,0
Villupuram,BC,0,431000.0,0,0,93.08,147.6,Tier-2 (Affiliated),109000.0,199.7,1,0.309,0.447,0.378,41200.0,67800.0,1
Namakkal,MBC,0,655000.0,1,0,93.52,155.3,Tier-2 (Affiliated),104000.0,99.0,2,0.554,0.366,0.46,47900.0,56100.0,1
Dindigul,MBC,0,228000.0,1,0,86.18,148.5,Tier-3 (Self-financing),83000.0,42.3,2,0.433,0.598,0.515,42800.0,40200.0,1
Coimbatore,BC,1,300000.0,0,0,67.18,89.0,Tier-3 (Self-financing),88000.0,41.7,1,0.315,0.438,0.376,33100.0,54900.0,0
Tiruchirappalli,SC,1,190000.0,1,0,78.82,135.7,Tier-3 (Self-financing),81000.0,7.0,1,0.361,0.541,0.451,36600.0,44400.0,0
Erode,MBC,0,178000.0,0,0,78.01,106.7,Tier-1 (Autonomous),173000.0,20.1,0,0.089,0.582,0.336,58100.0,114900.0,0
Vellore,BC,0,1014000.0,0,1,69.44,119.2,Tier-3 (Self-financing),79000.0,6.9,2,0.277,0.335,0.306,24200.0,54800.0,1
Vellore,OC,0,591000.0,0,1,84.97,152.5,Tier-2 (Affiliated),121000.0,37.9,0,0.373,0.502,0.437,52900.0,68100.0,1
Vellore,MBC,1,774000.0,1,0,70.23,116.9,Tier-2 (Affiliated),127000.0,86.1,2,0.232,0.452,0.342,43400.0,83600.0,1
Nagapattinam,OC,0,342000.0,0,1,65.09,69.3,Tier-2 (Affiliated),110000.0,212.2,2,0.171,0.498,0.334,36800.0,73200.0,1
Madurai,OC,0,390000.0,1,0,61.79,72.1,Tier-1 (Autonomous),186000.0,4.0,1,0.069,0.444,0.257,47700.0,138300.0,1
Erode,MBC,1,617000.0,1,0,95.12,160.6,Tier-3 (Self-financing),77000.0,10.3,0,0.339,0.544,0.441,34000.0,43000.0,1
Tiruchirappalli,OC,1,477000.0,0,1,72.9,79.8,Tier-2 (Affiliated),105000.0,94.9,1,0.118,0.529,0.324,34000.0,71000.0,0
Erode,BC,1,411000.0,0,0,73.1,126.1,Tier-3 (Self-financing),89000.0,111.5,3,0.399,0.529,0.464,41300.0,47700.0,1
Cuddalore,MBC,1,290000.0,0,1,67.69,123.1,Tier-2 (Affiliated),91000.0,53.5,2,0.3,0.498,0.399,36300.0,54700.0,0
Chennai,BC,1,378000.0,1,0,91.68,163.7,Tier-1 (Autonomous),186000.0,41.3,0,0.392,0.433,0.412,76700.0,109300.0,1
Erode,ST,1,280000.0,0,1,64.2,99.1,Tier-2 (Affiliated),105000.0,9.1,1,0.204,0.34,0.272,28600.0,76400.0,0
Chennai,ST,0,108000.0,0,0,65.96,112.1,Tier-3 (Self-financing),76000.0,10.9,1,0.369,0.571,0.47,35700.0,40300.0,0
Thoothukudi,MBC,0,304000.0,0,0,74.78,122.8,Tier-2 (Affiliated),113000.0,12.5,0,0.358,0.464,0.411,46500.0,66500.0,1
Karur,ST,1,319000.0,1,0,77.78,102.4,Tier-3 (Self-financing),97000.0,100.0,2,0.29,0.505,0.398,38600.0,58400.0,1
Salem,SC,1,285000.0,1,0,84.59,146.5,Tier-3 (Self-financing),82000.0,26.0,0,0.441,0.692,0.566,46400.0,35600.0,1
Tiruchirappalli,BC,1,306000.0,0,1,71.24,134.8,Tier-1 (Autonomous),182000.0,11.7,0,0.23,0.59,0.41,74600.0,107400.0,0
Coimbatore,SC,0,207000.0,0,1,93.44,159.8,Tier-1 (Autonomous),184000.0,21.7,0,0.44,0.545,0.493,90600.0,93400.0,1
Dindigul,BC,0,227000.0,0,1,71.31,106.6,Tier-2 (Affiliated),112000.0,11.0,1,0.343,0.497,0.42,47000.0,65000.0,1
Nagapattinam,MBC,0,267000.0,0,0,67.91,119.8,Tier-2 (Affiliated),102000.0,57.0,2,0.133,0.56,0.347,35400.0,66600.0,0
Tiruppur,MBC,1,768000.0,0,1,66.96,126.6,Tier-2 (Affiliated),112000.0,31.1,3,0.177,0.472,0.324,36300.0,75700.0,0
Kanyakumari,OC,1,316000.0,1,0,70.26,129.9,Tier-2 (Affiliated),111000.0,120.3,2,0.258,0.457,0.357,39700.0,71300.0,1
Erode,BC,1,1596000.0,0,1,66.31,121.5,Tier-2 (Affiliated),88000.0,30.8,2,0.254,0.216,0.235,20700.0,67300.0,1
Tirunelveli,ST,1,262000.0,0,1,85.51,112.9,Tier-2 (Affiliated),117000.0,29.9,3,0.287,0.517,0.402,47100.0,69900.0,0
Dindigul,BC,0,375000.0,0,0,67.99,114.8,Tier-2 (Affiliated),98000.0,33.7,0,0.187,0.416,0.301,29500.0,68500.0,1
Salem,BC,1,319000.0,0,0,76.67,132.4,Tier-3 (Self-financing),86000.0,34.2,2,0.393,0.433,0.413,35500.0,50500.0,1
Thoothukudi,BC,0,560000.0,1,0,67.7,123.9,Tier-3 (Self-financing),97000.0,2.9,0,0.501,0.35,0.426,41300.0,55700.0,1
Tiruchirappalli,MBC,0,243000.0,1,0,66.26,113.8,Tier-2 (Affiliated),108000.0,191.7,0,0.241,0.642,0.442,47700.0,60300.0,0
Dindigul,SC,1,254000.0,0,0,89.07,165.8,Tier-2 (Affiliated),102000.0,104.2,1,0.358,0.392,0.375,38300.0,63700.0,0
Namakkal,SC,1,230000.0,0,0,94.03,123.0,Tier-1 (Autonomous),184000.0,21.6,0,0.285,0.4,0.343,63000.0,121000.0,0
Coimbatore,MBC,0,224000.0,1,0,90.69,153.5,Tier-2 (Affiliated),121000.0,3.1,4,0.47,0.324,0.397,48000.0,73000.0,1
Dindigul,BC,0,376000.0,1,0,63.29,108.4,Tier-2 (Affiliated),101000.0,213.8,3,0.28,0.526,0.403,40700.0,60300.0,1
Dindigul,OC,1,693000.0,1,0,64.67,117.0,Tier-3 (Self-financing),66000.0,64.2,1,0.357,0.338,0.348,23000.0,43000.0,1
Tirunelveli,MBC,0,254000.0,1,0,97.78,179.6,Tier-2 (Affiliated),119000.0,10.1,2,0.497,0.561,0.529,62900.0,56100.0,1
Madurai,SC,1,213000.0,1,0,75.46,107.4,Tier-2 (Affiliated),117000.0,35.1,4,0.291,0.504,0.397,46500.0,70500.0,0
Chennai,SC,1,206000.0,1,0,64.25,125.4,Tier-1 (Autonomous),183000.0,34.3,3,0.533,0.611,0.572,104700.0,78300.0,0
Chennai,BC,0,232000.0,1,0,88.82,154.3,Tier-2 (Affiliated),96000.0,23.9,2,0.398,0.437,0.417,40100.0,55900.0,0
Dindigul,MBC,0,335000.0,1,0,78.67,123.1,Tier-3 (Self-financing),90000.0,16.4,3,0.319,0.489,0.404,36400.0,53600.0,0
Coimbatore,MBC,0,374000.0,1,0,83.69,120.3,Tier-2 (Affiliated),118000.0,108.2,1,0.346,0.566,0.456,53800.0,64200.0,1
Thoothukudi,MBC,1,651000.0,1,0,55.62,91.9,Tier-2 (Affiliated),127000.0,125.4,3,0.41,0.52,0.465,59000.0,68000.0,1
Salem,MBC,0,260000.0,0,1,74.74,123.9,Tier-1 (Autonomous),178000.0,27.6,1,0.391,0.586,0.489,87000.0,91000.0,1
Cuddalore,MBC,1,519000.0,0,0,87.49,145.1,Tier-2 (Affiliated),111000.0,50.2,0,0.406,0.493,0.449,49900.0,61100.0,0
Cuddalore,MBC,0,237000.0,1,0,71.6,105.2,Tier-2 (Affiliated),93000.0,87.2,1,0.22,0.502,0.361,33500.0,59500.0,1
Dindigul,ST,1,105000.0,0,0,90.35,153.7,Tier-1 (Autonomous),188000.0,138.7,2,0.536,0.576,0.556,104500.0,83500.0,1
Kanyakumari,MBC,0,231000.0,0,1,64.83,97.6,Tier-3 (Self-financing),93000.0,58.0,6,0.223,0.4,0.312,29000.0,64000.0,1
Madurai,OC,0,317000.0,0,1,76.87,141.2,Tier-1 (Autonomous),183000.0,21.7,1,0.506,0.458,0.482,88200.0,94800.0,1
Salem,BC,1,273000.0,0,1,94.45,176.8,Tier-1 (Autonomous),190000.0,66.3,0,0.488,0.609,0.549,104300.0,85700.0,1
Tirunelveli,MBC,1,307000.0,0,1,66.49,94.2,Tier-2 (Affiliated),104000.0,76.7,0,0.17,0.564,0.367,38200.0,65800.0,1
Madurai,MBC,0,280000.0,0,1,80.71,130.0,Tier-1 (Autonomous),178000.0,56.5,2,0.228,0.398,0.313,55700.0,122300.0,0
Tirunelveli,MBC,0,139000.0,0,0,83.85,148.7,Tier-2 (Affiliated),109000.0,117.6,1,0.451,0.551,0.501,54600.0,54400.0,1
Erode,SC,1,213000.0,0,1,78.91,130.4,Tier-2 (Affiliated),119000.0,76.8,0,0.201,0.436,0.318,37900.0,81100.0,1
Nagapattinam,BC,0,700000.0,0,1,75.5,100.5,Tier-3 (Self-financing),94000.0,37.0,1,0.34,0.39,0.365,34300.0,59700.0,1
Erode,MBC,0,108000.0,0,0,69.24,123.8,Tier-2 (Affiliated),113000.0,7.1,1,0.207,0.647,0.427,48300.0,64700.0,1
Kanyakumari,SC,0,176000.0,0,1,79.97,118.9,Tier-2 (Affiliated),112000.0,60.5,0,0.159,0.37,0.265,29600.0,82400.0,0
Nagapattinam,BC,0,157000.0,0,1,76.97,126.2,Tier-1 (Autonomous),184000.0,51.5,2,0.327,0.417,0.372,68500.0,115500.0,0
Villupuram,BC,1,319000.0,1,0,63.64,86.9,Tier-3 (Self-financing),82000.0,87.0,1,0.269,0.5,0.384,31500.0,50500.0,0
Madurai,BC,1,433000.0,0,0,89.0,154.3,Tier-2 (Affiliated),121000.0,18.4,2,0.421,0.503,0.462,55900.0,65100.0,1
Thoothukudi,BC,1,281000.0,1,0,68.9,103.9,Tier-3 (Self-financing),81000.0,154.3,1,0.313,0.471,0.392,31800.0,49200.0,0
Theni,SC,1,432000.0,1,0,63.9,115.7,Tier-2 (Affiliated),113000.0,14.5,1,0.319,0.558,0.439,49600.0,63400.0,1
Thoothukudi,ST,0,355000.0,0,1,72.04,112.0,Tier-3 (Self-financing),80000.0,191.0,0,0.335,0.462,0.399,31900.0,48100.0,0
Vellore,MBC,1,667000.0,0,0,69.07,103.3,Tier-2 (Affiliated),118000.0,60.7,0,0.376,0.441,0.409,48200.0,69800.0,0
Thoothukudi,BC,0,525000.0,0,0,75.42,126.9,Tier-3 (Self-financing),84000.0,113.5,2,0.277,0.452,0.364,30600.0,53400.0,1
Tiruppur,MBC,0,122000.0,0,0,65.58,88.8,Tier-2 (Affiliated),127000.0,53.9,2,0.211,0.506,0.358,45500.0,81500.0,0
Coimbatore,SC,1,276000.0,1,0,82.48,158.9,Tier-3 (Self-financing),84000.0,15.5,3,0.29,0.556,0.423,35500.0,48500.0,0
Thanjavur,BC,0,387000.0,1,0,91.81,149.7,Tier-3 (Self-financing),92000.0,81.4,1,0.523,0.41,0.466,42900.0,49100.0,1
Madurai,SC,0,315000.0,1,0,79.06,118.0,Tier-2 (Affiliated),105000.0,5.8,1,0.275,0.592,0.433,45500.0,59500.0,1
Villupuram,OC,0,1023000.0,1,0,63.56,95.7,Tier-3 (Self-financing),83000.0,22.6,0,0.228,0.427,0.327,27200.0,55800.0,1
Erode,OC,1,1134000.0,1,0,68.87,110.5,Tier-1 (Autonomous),180000.0,132.3,1,0.25,0.406,0.328,59000.0,121000.0,1
Salem,BC,0,490000.0,1,0,80.21,143.3,Tier-3 (Self-financing),88000.0,51.1,3,0.337,0.637,0.487,42800.0,45200.0,1
Tiruppur,BC,1,2056000.0,0,1,58.33,79.9,Tier-2 (Affiliated),104000.0,23.7,3,0.228,0.181,0.204,21300.0,82700.0,0
Thanjavur,SC,1,332000.0,0,0,65.67,99.5,Tier-2 (Affiliated),105000.0,65.1,0,0.282,0.495,0.389,40800.0,64200.0,0
Coimbatore,MBC,1,358000.0,0,0,61.52,97.7,Tier-1 (Autonomous),181000.0,28.9,0,0.186,0.517,0.352,63700.0,117300.0,0
Virudhunagar,BC,0,330000.0,0,1,79.15,149.8,Tier-3 (Self-financing),88000.0,95.5,3,0.553,0.452,0.503,44200.0,43800.0,1
Virudhunagar,MBC,1,254000.0,0,1,99.62,174.4,Tier-3 (Self-financing),85000.0,43.1,1,0.569,0.493,0.531,45200.0,39800.0,1
Karur,BC,0,310000.0,0,0,65.39,128.5,Tier-2 (Affiliated),109000.0,6.8,1,0.468,0.423,0.445,48500.0,60500.0,1
Theni,BC,1,187000.0,1,0,86.16,138.3,Tier-1 (Autonomous),169000.0,31.4,3,0.224,0.622,0.423,71500.0,97500.0,0
Thanjavur,BC,1,361000.0,0,1,72.36,137.3,Tier-3 (Self-financing),89000.0,21.6,4,0.32,0.399,0.359,32000.0,57000.0,1
Namakkal,MBC,0,244000.0,1,0,64.8,122.7,Tier-2 (Affiliated),117000.0,44.8,1,0.396,0.437,0.417,48700.0,68300.0,1
Namakkal,BC,1,814000.0,0,1,93.64,160.3,Tier-3 (Self-financing),93000.0,36.9,1,0.354,0.374,0.364,33800.0,59200.0,1
Tiruchirappalli,SC,1,580000.0,0,0,99.6,171.0,Tier-2 (Affiliated),111000.0,53.2,0,0.456,0.348,0.402,44600.0,66400.0,1
Coimbatore,BC,1,284000.0,1,0,82.12,122.5,Tier-2 (Affiliated),105000.0,143.6,1,0.236,0.442,0.339,35600.0,69400.0,1
Tirunelveli,SC,0,611000.0,0,1,81.63,158.0,Tier-1 (Autonomous),177000.0,19.2,3,0.476,0.402,0.439,77700.0,99300.0,0
Dindigul,SC,1,342000.0,1,0,78.62,122.1,Tier-3 (Self-financing),86000.0,6.2,1,0.29,0.547,0.418,36000.0,50000.0,1
Tiruchirappalli,BC,1,551000.0,1,0,76.52,130.8,Tier-2 (Affiliated),110000.0,80.7,1,0.267,0.326,0.297,32600.0,77400.0,1
Madurai,OC,1,259000.0,0,1,81.4,140.4,Tier-3 (Self-financing),78000.0,25.6,2,0.521,0.458,0.489,38100.0,39900.0,1
Kanyakumari,ST,0,120000.0,0,0,84.76,115.0,Tier-2 (Affiliated),97000.0,61.1,1,0.344,0.551,0.447,43400.0,53600.0,0
Vellore,MBC,1,748000.0,0,0,94.63,150.6,Tier-2 (Affiliated),106000.0,52.6,1,0.468,0.444,0.456,48300.0,57700.0,1
Tiruppur,MBC,1,461000.0,0,1,72.77,119.5,Tier-1 (Autonomous),178000.0,5.2,3,0.324,0.667,0.496,88200.0,89800.0,0
Namakkal,OC,1,668000.0,1,0,79.27,125.1,Tier-3 (Self-financing),87000.0,57.2,0,0.397,0.536,0.466,40600.0,46400.0,1
Karur,BC,1,547000.0,1,0,77.12,122.8,Tier-1 (Autonomous),177000.0,166.4,0,0.364,0.575,0.47,83100.0,93900.0,1
Karur,MBC,0,118000.0,0,1,88.24,163.6,Tier-2 (Affiliated),108000.0,17.8,3,0.319,0.404,0.361,39000.0,69000.0,0
Tirunelveli,SC,1,299000.0,1,0,99.9,147.4,Tier-3 (Self-financing),86000.0,22.3,1,0.564,0.518,0.541,46500.0,39500.0,0
Virudhunagar,BC,0,649000.0,1,0,88.59,122.7,Tier-1 (Autonomous),193000.0,37.0,0,0.463,0.473,0.468,90400.0,102600.0,0
Vellore,SC,0,354000.0,0,1,85.98,128.8,Tier-3 (Self-financing),84000.0,31.4,1,0.308,0.383,0.346,29000.0,55000.0,1
Virudhunagar,MBC,1,392000.0,0,0,87.08,150.5,Tier-3 (Self-financing),73000.0,14.4,2,0.288,0.454,0.371,27100.0,45900.0,1
Thanjavur,OC,0,922000.0,1,0,90.67,157.7,Tier-2 (Affiliated),105000.0,16.4,3,0.36,0.434,0.397,41700.0,63300.0,1
Madurai,BC,0,150000.0,1,0,99.9,168.9,Tier-2 (Affiliated),124000.0,78.4,1,0.402,0.59,0.496,61500.0,62500.0,0
Nagapattinam,BC,0,175000.0,0,1,61.15,111.5,Tier-1 (Autonomous),191000.0,41.2,3,0.308,0.618,0.463,88400.0,102600.0,0
Chennai,MBC,1,1171000.0,0,1,84.0,138.2,Tier-2 (Affiliated),118000.0,15.3,0,0.346,0.331,0.339,39900.0,78100.0,1
Nagapattinam,MBC,1,577000.0,0,1,52.19,75.7,Tier-3 (Self-financing),91000.0,47.6,2,0.109,0.394,0.252,22900.0,68100.0,1
Chennai,MBC,1,358000.0,1,0,87.51,125.8,Tier-1 (Autonomous),186000.0,96.8,1,0.385,0.528,0.457,85000.0,101000.0,0
Salem,BC,0,290000.0,1,0,83.51,114.7,Tier-3 (Self-financing),83000.0,141.0,0,0.287,0.509,0.398,33100.0,49900.0,1
Theni,MBC,1,270000.0,0,0,72.53,112.6,Tier-2 (Affiliated),117000.0,4.5,0,0.365,0.535,0.45,52700.0,64300.0,0
Villupuram,MBC,0,303000.0,1,0,51.3,93.9,Tier-1 (Autonomous),187000.0,11.9,3,0.219,0.342,0.28,52400.0,134600.0,0
Thanjavur,MBC,1,468000.0,0,1,77.86,128.1,Tier-2 (Affiliated),117000.0,59.3,0,0.48,0.459,0.469,54900.0,62100.0,1
Madurai,MBC,1,425000.0,1,0,80.23,128.7,Tier-2 (Affiliated),105000.0,112.1,1,0.526,0.501,0.513,53900.0,51100.0,0
Salem,BC,0,158000.0,1,0,77.37,108.0,Tier-3 (Self-financing),82000.0,117.2,0,0.292,0.52,0.406,33300.0,48700.0,0
Kanyakumari,MBC,1,486000.0,0,0,71.79,153.6,Tier-3 (Self-financing),80000.0,45.7,0,0.409,0.444,0.427,34100.0,45900.0,1
Karur,BC,0,223000.0,0,1,69.03,98.1,Tier-2 (Affiliated),118000.0,19.7,2,0.233,0.496,0.365,43000.0,75000.0,0
